k,b_k,G_tilde,eta_k,r_drift,gamma,x_before_0,x_after_0,a_0,x_before_1,x_after_1,a_1,x_before_2,x_after_2,a_2,x_before_3,x_after_3,a_3
19370,0,12.783361,0.070993,0.007301,0.00563436,0.918302,0.915485,1,0.901962,0.898581,1,0.934641,0.932388,1,0.877453,0.873227,1
19371,0,13.186812,0.070993,0.007301,0.00563436,0.915485,0.912667,1,0.898581,0.895201,1,0.932388,0.930134,1,0.873227,0.869001,1
19372,0,13.588763,0.070993,0.007301,0.00563436,0.912667,0.909850,1,0.895201,0.891820,1,0.930134,0.927880,1,0.869001,0.864775,1
19373,0,13.989211,0.070993,0.007301,0.00563436,0.909850,0.907033,1,0.891820,0.888440,1,0.927880,0.925626,1,0.864775,0.860550,1
19374,0,14.388158,0.070993,0.007301,0.00563436,0.907033,0.904216,1,0.888440,0.885059,1,0.925626,0.923373,1,0.860550,0.856324,1
19375,0,14.785604,0.070993,0.007301,0.00563436,0.904216,0.901399,1,0.885059,0.881678,1,0.923373,0.921119,1,0.856324,0.852098,1
19376,0,15.181548,0.070993,0.007301,0.00563436,0.901399,0.898581,1,0.881678,0.878298,1,0.921119,0.918865,1,0.852098,0.847872,1
19377,0,15.575990,0.070993,0.007301,0.00563436,0.898581,0.895764,1,0.878298,0.874917,1,0.918865,0.916611,1,0.847872,0.843646,1
19378,0,15.968931,0.070993,0.007301,0.00563436,0.895764,0.892947,1,0.874917,0.871537,1,0.916611,0.914358,1,0.843646,0.839421,1
19379,0,16.360370,0.070993,0.007301,0.00563436,0.892947,0.890130,1,0.871537,0.868156,1,0.914358,0.912104,1,0.839421,0.835195,1
19380,0,16.750308,0.070993,0.007301,0.00563436,0.890130,0.887313,1,0.868156,0.864775,1,0.912104,0.909850,1,0.835195,0.830969,1
19381,0,17.138744,0.070993,0.007301,0.00563436,0.887313,0.884496,1,0.864775,0.861395,1,0.909850,0.907596,1,0.830969,0.826743,1
19382,0,17.525679,0.070993,0.007301,0.00563436,0.884496,0.881678,1,0.861395,0.858014,1,0.907596,0.905343,1,0.826743,0.822518,1
19383,0,17.911112,0.070993,0.007301,0.00563436,0.881678,0.878861,1,0.858014,0.854633,1,0.905343,0.903089,1,0.822518,0.818292,1
19384,0,18.295043,0.070993,0.007301,0.00563436,0.878861,0.876044,1,0.854633,0.851253,1,0.903089,0.900835,1,0.818292,0.814066,1
19385,0,18.677473,0.070993,0.007301,0.00563436,0.876044,0.873227,1,0.851253,0.847872,1,0.900835,0.898581,1,0.814066,0.809840,1
19386,0,19.058401,0.070993,0.007301,0.00563436,0.873227,0.870410,1,0.847872,0.844492,1,0.898581,0.896328,1,0.809840,0.805615,1
19387,0,19.437828,0.070993,0.007301,0.00563436,0.870410,0.867593,1,0.844492,0.841111,1,0.896328,0.894074,1,0.805615,0.801389,1
19388,0,19.815753,0.070993,0.007301,0.00563436,0.867593,0.864775,1,0.841111,0.837730,1,0.894074,0.891820,1,0.801389,0.797163,1
19389,0,20.192177,0.070993,0.007301,0.00563436,0.864775,0.861958,1,0.837730,0.834350,1,0.891820,0.889567,1,0.797163,0.792937,1
19390,0,20.567099,0.070993,0.007301,0.00563436,0.861958,0.859141,1,0.834350,0.830969,1,0.889567,0.887313,1,0.792937,0.788711,1
19391,0,20.940520,0.070993,0.007301,0.00563436,0.859141,0.856324,1,0.830969,0.827589,1,0.887313,0.885059,1,0.788711,0.784486,1
19392,0,21.312439,0.070993,0.007301,0.00563436,0.856324,0.853507,1,0.827589,0.824208,1,0.885059,0.882805,1,0.784486,0.780260,1
19393,0,21.682856,0.070993,0.007301,0.00563436,0.853507,0.850689,1,0.824208,0.820827,1,0.882805,0.880552,1,0.780260,0.776034,1
19394,0,22.051772,0.070993,0.007301,0.00563436,0.850689,0.847872,1,0.820827,0.817447,1,0.880552,0.878298,1,0.776034,0.771808,1
19395,0,22.419187,0.070993,0.007301,0.00563436,0.847872,0.845055,1,0.817447,0.814066,1,0.878298,0.876044,1,0.771808,0.767583,1
19396,0,22.785099,0.070993,0.007301,0.00563436,0.845055,0.842238,1,0.814066,0.810685,1,0.876044,0.873790,1,0.767583,0.763357,1
19397,0,23.149511,0.070993,0.007301,0.00563436,0.842238,0.839421,1,0.810685,0.807305,1,0.873790,0.871537,1,0.763357,0.759131,1
19398,0,23.512420,0.070993,0.007301,0.00563436,0.839421,0.836604,1,0.807305,0.803924,1,0.871537,0.869283,1,0.759131,0.754905,1
19399,0,23.873828,0.070993,0.007301,0.00563436,0.836604,0.833786,1,0.803924,0.800544,1,0.869283,0.867029,1,0.754905,0.750679,1
19400,0,24.233735,0.070993,0.007301,0.00563436,0.833786,0.830969,1,0.800544,0.797163,1,0.867029,0.864775,1,0.750679,0.746454,1
19401,0,24.592140,0.070993,0.007301,0.00563436,0.830969,0.828152,1,0.797163,0.793782,1,0.864775,0.862522,1,0.746454,0.742228,1
19402,0,24.949043,0.070993,0.007301,0.00563436,0.828152,0.825335,1,0.793782,0.790402,1,0.862522,0.860268,1,0.742228,0.738002,1
19403,0,25.304445,0.070993,0.007301,0.00563436,0.825335,0.822518,1,0.790402,0.787021,1,0.860268,0.858014,1,0.738002,0.733776,1
19404,0,25.658346,0.070993,0.007301,0.00563436,0.822518,0.819700,1,0.787021,0.783641,1,0.858014,0.855760,1,0.733776,0.729551,1
19405,0,26.010744,0.070993,0.007301,0.00563436,0.819700,0.816883,1,0.783641,0.780260,1,0.855760,0.853507,1,0.729551,0.725325,1
19406,0,26.361642,0.070993,0.007301,0.00563436,0.816883,0.814066,1,0.780260,0.776879,1,0.853507,0.851253,1,0.725325,0.721099,1
19407,0,26.711037,0.070993,0.007301,0.00563436,0.814066,0.811249,1,0.776879,0.773499,1,0.851253,0.848999,1,0.721099,0.716873,1
19408,0,27.058931,0.070993,0.007301,0.00563436,0.811249,0.808432,1,0.773499,0.770118,1,0.848999,0.846745,1,0.716873,0.712648,1
19409,0,27.405324,0.070993,0.007301,0.00563436,0.808432,0.805615,1,0.770118,0.766737,1,0.846745,0.844492,1,0.712648,0.708422,1
19410,0,27.750215,0.070993,0.007301,0.00563436,0.805615,0.802797,1,0.766737,0.763357,1,0.844492,0.842238,1,0.708422,0.704196,1
19411,0,28.093604,0.070993,0.007301,0.00563436,0.802797,0.799980,1,0.763357,0.759976,1,0.842238,0.839984,1,0.704196,0.699970,0
19412,0,1.137617,0.070993,0.007301,0.00563436,0.799980,0.797163,1,0.759976,0.756596,1,0.839984,0.837730,1,1.000000,0.995774,1
19413,0,1.523008,0.070993,0.007301,0.00563436,0.797163,0.794346,1,0.756596,0.753215,1,0.837730,0.835477,1,0.995774,0.991548,1
19414,0,1.906897,0.070993,0.007301,0.00563436,0.794346,0.791529,1,0.753215,0.749834,1,0.835477,0.833223,1,0.991548,0.987323,1
19415,0,2.289285,0.070993,0.007301,0.00563436,0.791529,0.788711,1,0.749834,0.746454,1,0.833223,0.830969,1,0.987323,0.983097,1
19416,0,2.670171,0.070993,0.007301,0.00563436,0.788711,0.785894,1,0.746454,0.743073,1,0.830969,0.828715,1,0.983097,0.978871,1
19417,0,3.049555,0.070993,0.007301,0.00563436,0.785894,0.783077,1,0.743073,0.739692,1,0.828715,0.826462,1,0.978871,0.974645,1
19418,0,3.427438,0.070993,0.007301,0.00563436,0.783077,0.780260,1,0.739692,0.736312,1,0.826462,0.824208,1,0.974645,0.970420,1
19419,0,3.803820,0.070993,0.007301,0.00563436,0.780260,0.777443,1,0.736312,0.732931,1,0.824208,0.821954,1,0.970420,0.966194,1
19420,0,4.178700,0.070993,0.007301,0.00563436,0.777443,0.774626,1,0.732931,0.729551,1,0.821954,0.819700,1,0.966194,0.961968,1
19421,0,4.552078,0.070993,0.007301,0.00563436,0.774626,0.771808,1,0.729551,0.726170,1,0.819700,0.817447,1,0.961968,0.957742,1
19422,0,4.923955,0.070993,0.007301,0.00563436,0.771808,0.768991,1,0.726170,0.722789,1,0.817447,0.815193,1,0.957742,0.953517,1
19423,0,5.294330,0.070993,0.007301,0.00563436,0.768991,0.766174,1,0.722789,0.719409,1,0.815193,0.812939,1,0.953517,0.949291,1
19424,0,5.663203,0.070993,0.007301,0.00563436,0.766174,0.763357,1,0.719409,0.716028,1,0.812939,0.810685,1,0.949291,0.945065,1
19425,0,6.030576,0.070993,0.007301,0.00563436,0.763357,0.760540,1,0.716028,0.712648,1,0.810685,0.808432,1,0.945065,0.940839,1
19426,0,6.396446,0.070993,0.007301,0.00563436,0.760540,0.757722,1,0.712648,0.709267,1,0.808432,0.806178,1,0.940839,0.936613,1
19427,0,6.760815,0.070993,0.007301,0.00563436,0.757722,0.754905,1,0.709267,0.705886,1,0.806178,0.803924,1,0.936613,0.932388,1
19428,0,7.123682,0.070993,0.007301,0.00563436,0.754905,0.752088,1,0.705886,0.702506,1,0.803924,0.801670,1,0.932388,0.928162,1
19429,0,7.485048,0.070993,0.007301,0.00563436,0.752088,0.749271,1,0.702506,0.699125,0,0.801670,0.799417,1,0.928162,0.923936,1
19430,1,-14.042170,0.070993,0.007301,0.00563436,0.749271,0.756314,1,1.000000,1.000000,1,0.799417,0.805051,1,0.923936,0.933796,1
19431,1,-13.639431,0.070993,0.007301,0.00563436,0.756314,0.763357,1,1.000000,1.000000,1,0.805051,0.810685,1,0.933796,0.943656,1
19432,1,-13.234058,0.070993,0.007301,0.00563436,0.763357,0.770400,1,1.000000,1.000000,1,0.810685,0.816320,1,0.943656,0.953517,1
19433,1,-12.826051,0.070993,0.007301,0.00563436,0.770400,0.777443,1,1.000000,1.000000,1,0.816320,0.821954,1,0.953517,0.963377,1
19434,1,-12.415410,0.070993,0.007301,0.00563436,0.777443,0.784486,1,1.000000,1.000000,1,0.821954,0.827589,1,0.963377,0.973237,1
19435,1,-12.002134,0.070993,0.007301,0.00563436,0.784486,0.791529,1,1.000000,1.000000,1,0.827589,0.833223,1,0.973237,0.983097,1
19436,1,-11.586225,0.070993,0.007301,0.00563436,0.791529,0.798572,1,1.000000,1.000000,1,0.833223,0.838857,1,0.983097,0.992957,1
19437,1,-11.167682,0.070993,0.007301,0.00563436,0.798572,0.805615,1,1.000000,1.000000,1,0.838857,0.844492,1,0.992957,1.000000,1
19438,1,-10.747349,0.070993,0.007301,0.00563436,0.805615,0.812657,1,1.000000,1.000000,1,0.844492,0.850126,1,1.000000,1.000000,1
19439,1,-10.326919,0.070993,0.007301,0.00563436,0.812657,0.819700,1,1.000000,1.000000,1,0.850126,0.855760,1,1.000000,1.000000,1
19440,1,-9.905333,0.070993,0.007301,0.00563436,0.819700,0.826743,1,1.000000,1.000000,1,0.855760,0.861395,1,1.000000,1.000000,1
19441,1,-9.482592,0.070993,0.007301,0.00563436,0.826743,0.833786,1,1.000000,1.000000,1,0.861395,0.867029,1,1.000000,1.000000,1
19442,1,-9.058696,0.070993,0.007301,0.00563436,0.833786,0.840829,1,1.000000,1.000000,1,0.867029,0.872663,1,1.000000,1.000000,1
19443,1,-8.633645,0.070993,0.007301,0.00563436,0.840829,0.847872,1,1.000000,1.000000,1,0.872663,0.878298,1,1.000000,1.000000,1
19444,1,-8.207439,0.070993,0.007301,0.00563436,0.847872,0.854915,1,1.000000,1.000000,1,0.878298,0.883932,1,1.000000,1.000000,1
19445,1,-7.780077,0.070993,0.007301,0.00563436,0.854915,0.861958,1,1.000000,1.000000,1,0.883932,0.889567,1,1.000000,1.000000,1
19446,1,-7.351561,0.070993,0.007301,0.00563436,0.861958,0.869001,1,1.000000,1.000000,1,0.889567,0.895201,1,1.000000,1.000000,1
19447,1,-6.921890,0.070993,0.007301,0.00563436,0.869001,0.876044,1,1.000000,1.000000,1,0.895201,0.900835,1,1.000000,1.000000,1
19448,1,-6.491064,0.070993,0.007301,0.00563436,0.876044,0.883087,1,1.000000,1.000000,1,0.900835,0.906470,1,1.000000,1.000000,1
19449,1,-6.059082,0.070993,0.007301,0.00563436,0.883087,0.890130,1,1.000000,1.000000,1,0.906470,0.912104,1,1.000000,1.000000,1
19450,1,-5.625946,0.070993,0.007301,0.00563436,0.890130,0.897173,1,1.000000,1.000000,1,0.912104,0.917738,1,1.000000,1.000000,1
19451,1,-5.191655,0.070993,0.007301,0.00563436,0.897173,0.904216,1,1.000000,1.000000,1,0.917738,0.923373,1,1.000000,1.000000,1
19452,1,-4.756208,0.070993,0.007301,0.00563436,0.904216,0.911259,1,1.000000,1.000000,1,0.923373,0.929007,1,1.000000,1.000000,1
19453,1,-4.319607,0.070993,0.007301,0.00563436,0.911259,0.918302,1,1.000000,1.000000,1,0.929007,0.934641,1,1.000000,1.000000,1
19454,1,-3.881850,0.070993,0.007301,0.00563436,0.918302,0.925345,1,1.000000,1.000000,1,0.934641,0.940276,1,1.000000,1.000000,1
19455,1,-3.442939,0.070993,0.007301,0.00563436,0.925345,0.932388,1,1.000000,1.000000,1,0.940276,0.945910,1,1.000000,1.000000,1
19456,1,-3.002872,0.070993,0.007301,0.00563436,0.932388,0.939431,1,1.000000,1.000000,1,0.945910,0.951544,1,1.000000,1.000000,1
19457,1,-2.561650,0.070993,0.007301,0.00563436,0.939431,0.946474,1,1.000000,1.000000,1,0.951544,0.957179,1,1.000000,1.000000,1
19458,1,-2.119274,0.070993,0.007301,0.00563436,0.946474,0.953517,1,1.000000,1.000000,1,0.957179,0.962813,1,1.000000,1.000000,1
19459,1,-1.675742,0.070993,0.007301,0.00563436,0.953517,0.960559,1,1.000000,1.000000,1,0.962813,0.968448,1,1.000000,1.000000,1
19460,1,-1.231055,0.070993,0.007301,0.00563436,0.960559,0.967602,1,1.000000,1.000000,1,0.968448,0.974082,1,1.000000,1.000000,1
19461,1,-0.785213,0.070993,0.007301,0.00563436,0.967602,0.974645,1,1.000000,1.000000,1,0.974082,0.979716,1,1.000000,1.000000,1
19462,1,-0.338216,0.070993,0.007301,0.00563436,0.974645,0.981688,1,1.000000,1.000000,1,0.979716,0.985351,1,1.000000,1.000000,1
19463,0,0.109936,0.070993,0.007301,0.00563436,0.981688,0.978871,1,1.000000,0.996619,1,0.985351,0.983097,1,1.000000,0.995774,1
19464,0,0.553929,0.070993,0.007301,0.00563436,0.978871,0.976054,1,0.996619,0.993239,1,0.983097,0.980843,1,0.995774,0.991548,1
19465,0,0.996422,0.070993,0.007301,0.00563436,0.976054,0.973237,1,0.993239,0.989858,1,0.980843,0.978589,1,0.991548,0.987323,1
19466,0,1.437412,0.070993,0.007301,0.00563436,0.973237,0.970420,1,0.989858,0.986478,1,0.978589,0.976336,1,0.987323,0.983097,1
19467,0,1.876901,0.070993,0.007301,0.00563436,0.970420,0.967602,1,0.986478,0.983097,1,0.976336,0.974082,1,0.983097,0.978871,1
19468,0,2.314889,0.070993,0.007301,0.00563436,0.967602,0.964785,1,0.983097,0.979716,1,0.974082,0.971828,1,0.978871,0.974645,1
19469,0,2.751375,0.070993,0.007301,0.00563436,0.964785,0.961968,1,0.979716,0.976336,1,0.971828,0.969574,1,0.974645,0.970420,1
19470,0,3.186359,0.070993,0.007301,0.00563436,0.961968,0.959151,1,0.976336,0.972955,1,0.969574,0.967321,1,0.970420,0.966194,1
19471,0,3.619842,0.070993,0.007301,0.00563436,0.959151,0.956334,1,0.972955,0.969574,1,0.967321,0.965067,1,0.966194,0.961968,1
19472,0,4.051823,0.070993,0.007301,0.00563436,0.956334,0.953517,1,0.969574,0.966194,1,0.965067,0.962813,1,0.961968,0.957742,1
19473,0,4.482303,0.070993,0.007301,0.00563436,0.953517,0.950699,1,0.966194,0.962813,1,0.962813,0.960559,1,0.957742,0.953517,1
19474,0,4.911281,0.070993,0.007301,0.00563436,0.950699,0.947882,1,0.962813,0.959433,1,0.960559,0.958306,1,0.953517,0.949291,1
19475,0,5.338758,0.070993,0.007301,0.00563436,0.947882,0.945065,1,0.959433,0.956052,1,0.958306,0.956052,1,0.949291,0.945065,1
19476,0,5.764733,0.070993,0.007301,0.00563436,0.945065,0.942248,1,0.956052,0.952671,1,0.956052,0.953798,1,0.945065,0.940839,1
19477,0,6.189207,0.070993,0.007301,0.00563436,0.942248,0.939431,1,0.952671,0.949291,1,0.953798,0.951544,1,0.940839,0.936613,1
19478,0,6.612179,0.070993,0.007301,0.00563436,0.939431,0.936613,1,0.949291,0.945910,1,0.951544,0.949291,1,0.936613,0.932388,1
19479,0,7.033649,0.070993,0.007301,0.00563436,0.936613,0.933796,1,0.945910,0.942530,1,0.949291,0.947037,1,0.932388,0.928162,1
19480,0,7.453618,0.070993,0.007301,0.00563436,0.933796,0.930979,1,0.942530,0.939149,1,0.947037,0.944783,1,0.928162,0.923936,1
19481,0,7.872085,0.070993,0.007301,0.00563436,0.930979,0.928162,1,0.939149,0.935768,1,0.944783,0.942530,1,0.923936,0.919710,1
19482,0,8.289051,0.070993,0.007301,0.00563436,0.928162,0.925345,1,0.935768,0.932388,1,0.942530,0.940276,1,0.919710,0.915485,1
19483,0,8.704515,0.070993,0.007301,0.00563436,0.925345,0.922528,1,0.932388,0.929007,1,0.940276,0.938022,1,0.915485,0.911259,1
19484,0,9.118478,0.070993,0.007301,0.00563436,0.922528,0.919710,1,0.929007,0.925626,1,0.938022,0.935768,1,0.911259,0.907033,1
19485,0,9.530939,0.070993,0.007301,0.00563436,0.919710,0.916893,1,0.925626,0.922246,1,0.935768,0.933515,1,0.907033,0.902807,1
19486,0,9.941898,0.070993,0.007301,0.00563436,0.916893,0.914076,1,0.922246,0.918865,1,0.933515,0.931261,1,0.902807,0.898581,1
19487,0,10.351356,0.070993,0.007301,0.00563436,0.914076,0.911259,1,0.918865,0.915485,1,0.931261,0.929007,1,0.898581,0.894356,1
19488,0,10.759313,0.070993,0.007301,0.00563436,0.911259,0.908442,1,0.915485,0.912104,1,0.929007,0.926753,1,0.894356,0.890130,1
19489,0,11.165767,0.070993,0.007301,0.00563436,0.908442,0.905624,1,0.912104,0.908723,1,0.926753,0.924500,1,0.890130,0.885904,1
19490,0,11.570721,0.070993,0.007301,0.00563436,0.905624,0.902807,1,0.908723,0.905343,1,0.924500,0.922246,1,0.885904,0.881678,1
19491,0,11.974172,0.070993,0.007301,0.00563436,0.902807,0.899990,1,0.905343,0.901962,1,0.922246,0.919992,1,0.881678,0.877453,1
19492,0,12.376123,0.070993,0.007301,0.00563436,0.899990,0.897173,1,0.901962,0.898581,1,0.919992,0.917738,1,0.877453,0.873227,1
19493,0,12.776571,0.070993,0.007301,0.00563436,0.897173,0.894356,1,0.898581,0.895201,1,0.917738,0.915485,1,0.873227,0.869001,1
19494,0,13.175518,0.070993,0.007301,0.00563436,0.894356,0.891539,1,0.895201,0.891820,1,0.915485,0.913231,1,0.869001,0.864775,1
19495,0,13.572964,0.070993,0.007301,0.00563436,0.891539,0.888721,1,0.891820,0.888440,1,0.913231,0.910977,1,0.864775,0.860550,1
19496,0,13.968908,0.070993,0.007301,0.00563436,0.888721,0.885904,1,0.888440,0.885059,1,0.910977,0.908723,1,0.860550,0.856324,1
19497,0,14.363350,0.070993,0.007301,0.00563436,0.885904,0.883087,1,0.885059,0.881678,1,0.908723,0.906470,1,0.856324,0.852098,1
19498,0,14.756291,0.070993,0.007301,0.00563436,0.883087,0.880270,1,0.881678,0.878298,1,0.906470,0.904216,1,0.852098,0.847872,1
19499,0,15.147730,0.070993,0.007301,0.00563436,0.880270,0.877453,1,0.878298,0.874917,1,0.904216,0.901962,1,0.847872,0.843646,1
19500,0,15.537668,0.070993,0.007301,0.00563436,0.877453,0.874635,1,0.874917,0.871537,1,0.901962,0.899708,1,0.843646,0.839421,1
19501,0,15.926104,0.070993,0.007301,0.00563436,0.874635,0.871818,1,0.871537,0.868156,1,0.899708,0.897455,1,0.839421,0.835195,1
19502,0,16.313039,0.070993,0.007301,0.00563436,0.871818,0.869001,1,0.868156,0.864775,1,0.897455,0.895201,1,0.835195,0.830969,1
19503,0,16.698472,0.070993,0.007301,0.00563436,0.869001,0.866184,1,0.864775,0.861395,1,0.895201,0.892947,1,0.830969,0.826743,1
19504,0,17.082403,0.070993,0.007301,0.00563436,0.866184,0.863367,1,0.861395,0.858014,1,0.892947,0.890693,1,0.826743,0.822518,1
19505,0,17.464833,0.070993,0.007301,0.00563436,0.863367,0.860550,1,0.858014,0.854633,1,0.890693,0.888440,1,0.822518,0.818292,1
19506,0,17.845761,0.070993,0.007301,0.00563436,0.860550,0.857732,1,0.854633,0.851253,1,0.888440,0.886186,1,0.818292,0.814066,1
19507,0,18.225188,0.070993,0.007301,0.00563436,0.857732,0.854915,1,0.851253,0.847872,1,0.886186,0.883932,1,0.814066,0.809840,1
19508,0,18.603113,0.070993,0.007301,0.00563436,0.854915,0.852098,1,0.847872,0.844492,1,0.883932,0.881678,1,0.809840,0.805615,1
19509,0,18.979537,0.070993,0.007301,0.00563436,0.852098,0.849281,1,0.844492,0.841111,1,0.881678,0.879425,1,0.805615,0.801389,1
19510,0,19.354459,0.070993,0.007301,0.00563436,0.849281,0.846464,1,0.841111,0.837730,1,0.879425,0.877171,1,0.801389,0.797163,1
19511,0,19.727880,0.070993,0.007301,0.00563436,0.846464,0.843646,1,0.837730,0.834350,1,0.877171,0.874917,1,0.797163,0.792937,1
19512,0,20.099799,0.070993,0.007301,0.00563436,0.843646,0.840829,1,0.834350,0.830969,1,0.874917,0.872663,1,0.792937,0.788711,1
19513,0,20.470216,0.070993,0.007301,0.00563436,0.840829,0.838012,1,0.830969,0.827589,1,0.872663,0.870410,1,0.788711,0.784486,1
19514,0,20.839132,0.070993,0.007301,0.00563436,0.838012,0.835195,1,0.827589,0.824208,1,0.870410,0.868156,1,0.784486,0.780260,1
19515,0,21.206546,0.070993,0.007301,0.00563436,0.835195,0.832378,1,0.824208,0.820827,1,0.868156,0.865902,1,0.780260,0.776034,1
19516,0,21.572459,0.070993,0.007301,0.00563436,0.832378,0.829561,1,0.820827,0.817447,1,0.865902,0.863648,1,0.776034,0.771808,1
19517,0,21.936871,0.070993,0.007301,0.00563436,0.829561,0.826743,1,0.817447,0.814066,1,0.863648,0.861395,1,0.771808,0.767583,1
19518,0,22.299780,0.070993,0.007301,0.00563436,0.826743,0.823926,1,0.814066,0.810685,1,0.861395,0.859141,1,0.767583,0.763357,1
19519,0,22.661188,0.070993,0.007301,0.00563436,0.823926,0.821109,1,0.810685,0.807305,1,0.859141,0.856887,1,0.763357,0.759131,1
19520,0,23.021095,0.070993,0.007301,0.00563436,0.821109,0.818292,1,0.807305,0.803924,1,0.856887,0.854633,1,0.759131,0.754905,1
19521,0,23.379500,0.070993,0.007301,0.00563436,0.818292,0.815475,1,0.803924,0.800544,1,0.854633,0.852380,1,0.754905,0.750679,1
19522,0,23.736403,0.070993,0.007301,0.00563436,0.815475,0.812657,1,0.800544,0.797163,1,0.852380,0.850126,1,0.750679,0.746454,1
19523,0,24.091805,0.070993,0.007301,0.00563436,0.812657,0.809840,1,0.797163,0.793782,1,0.850126,0.847872,1,0.746454,0.742228,1
19524,0,24.445706,0.070993,0.007301,0.00563436,0.809840,0.807023,1,0.793782,0.790402,1,0.847872,0.845618,1,0.742228,0.738002,1
19525,0,24.798104,0.070993,0.007301,0.00563436,0.807023,0.804206,1,0.790402,0.787021,1,0.845618,0.843365,1,0.738002,0.733776,1
19526,0,25.149001,0.070993,0.007301,0.00563436,0.804206,0.801389,1,0.787021,0.783641,1,0.843365,0.841111,1,0.733776,0.729551,1
19527,0,25.498397,0.070993,0.007301,0.00563436,0.801389,0.798572,1,0.783641,0.780260,1,0.841111,0.838857,1,0.729551,0.725325,1
19528,0,25.846291,0.070993,0.007301,0.00563436,0.798572,0.795754,1,0.780260,0.776879,1,0.838857,0.836604,1,0.725325,0.721099,1
19529,0,26.192684,0.070993,0.007301,0.00563436,0.795754,0.792937,1,0.776879,0.773499,1,0.836604,0.834350,1,0.721099,0.716873,1
19530,0,26.537575,0.070993,0.007301,0.00563436,0.792937,0.790120,1,0.773499,0.770118,1,0.834350,0.832096,1,0.716873,0.712648,1
19531,0,26.880964,0.070993,0.007301,0.00563436,0.790120,0.787303,1,0.770118,0.766737,1,0.832096,0.829842,1,0.712648,0.708422,1
19532,0,27.222852,0.070993,0.007301,0.00563436,0.787303,0.784486,1,0.766737,0.763357,1,0.829842,0.827589,1,0.708422,0.704196,1
19533,0,27.563238,0.070993,0.007301,0.00563436,0.784486,0.781668,1,0.763357,0.759976,1,0.827589,0.825335,1,0.704196,0.699970,0
19534,0,11.414134,0.070993,0.007301,0.00563436,0.781668,0.778851,1,0.759976,0.756596,1,0.825335,0.823081,1,1.000000,0.995774,1
19535,0,11.796521,0.070993,0.007301,0.00563436,0.778851,0.776034,1,0.756596,0.753215,1,0.823081,0.820827,1,0.995774,0.991548,1
